timestamp_epoch	surf_min	surf_max	surf_humanRelation	swell_0_height	swell_0_period	swell_0_impact	swell_0_direction	swell_0_directionMin	swell_0_optimalScore	swell_1_height	swell_1_period	swell_1_impact	swell_1_direction	swell_1_directionMin	swell_1_optimalScore	swell_2_height	swell_2_period	swell_2_impact	swell_2_direction	swell_2_directionMin	swell_2_optimalScore	swell_3_height	swell_3_period	swell_3_impact	swell_3_direction	swell_3_directionMin	swell_3_optimalScore	swell_4_height	swell_4_period	swell_4_impact	swell_4_direction	swell_4_directionMin	swell_4_optimalScore	swell_5_height	swell_5_period	swell_5_impact	swell_5_direction	swell_5_directionMin	swell_5_optimalScore	timestamp_utc	rating
1681358400	1.1811	2.16535	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.62	7	0.01	71.2	63.28	0	3.33	4	0.55	175.75	159.28	0	0.0	0	0.0	0.0	0.0	0	0.25	12	0.08	112.36	107.05	0	1.14	7	0.22	118.0	113.73	0	2023-04-13 04:00:00	N
1681362000	1.27953	2.26378	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.59	8	0.01	72.03	64.18	0	3.54	5	0.57	175.48	158.82	0	0.0	0	0.0	0.0	0.0	0	0.25	12	0.08	112.13	106.87	0	1.08	7	0.2	117.5	113.26	0	2023-04-13 05:00:00	N
1681365600	1.37795	2.3622	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.55	8	0.01	71.54	64.5	0	3.73	5	0.58	175.79	159.06	0	0.0	0	0.0	0.0	0.0	0	0.24	12	0.08	112.7	107.46	0	1.08	7	0.19	117.38	113.09	0	2023-04-13 06:00:00	N
1681369200	1.41076	2.42782	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.53	8	0.01	72.29	65.4	0	3.9	5	0.6	176.07	159.22	0	0.0	0	0.0	0.0	0.0	0	0.24	12	0.08	112.75	107.52	0	1.08	7	0.18	117.43	113.11	0	2023-04-13 07:00:00	N
1681372800	1.47638	2.46063	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.5	8	0.01	72.49	65.84	0	4.08	5	0.62	175.68	158.48	0	0.0	0	0.0	0.0	0.0	0	0.26	12	0.07	108.25	101.07	0	1.0	8	0.17	117.45	113.27	0	2023-04-13 08:00:00	N
1681376400	1.47638	2.49344	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.48	8	0.02	73.17	66.63	0	4.22	5	0.62	175.71	158.22	0	0.0	0	0.0	0.0	0.0	0	0.25	12	0.07	108.27	101.12	0	1.01	7	0.17	117.48	113.27	0	2023-04-13 09:00:00	N
1681380000	1.47638	2.46063	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.47	8	0.02	74.6	67.94	0	4.31	5	0.63	174.9	157.28	0	0.0	0	0.0	0.0	0.0	0	0.25	12	0.07	117.22	114.72	0	0.99	7	0.16	115.85	111.45	0	2023-04-13 10:00:00	N
1681383600	1.44357	2.42782	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.44	8	0.02	74.36	68.0	0	4.32	6	0.63	173.62	155.88	0	0.0	0	0.0	0.0	0.0	0	0.2	12	0.07	115.71	113.24	0	1.01	7	0.16	115.92	111.5	0	2023-04-13 11:00:00	N
1681387200	1.37795	2.39501	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.44	8	0.02	74.82	68.45	0	4.23	6	0.62	173.02	155.31	0	0.0	0	0.0	0.0	0.0	0	0.2	12	0.07	113.89	109.78	0	1.1	7	0.17	116.57	112.43	0	2023-04-13 12:00:00	N
1681390800	1.31234	2.29659	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.39	8	0.02	73.08	67.15	0	4.25	6	0.71	167.69	149.12	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2023-04-13 13:00:00	N
1681394400	1.21391	2.19816	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.32	8	0.01	68.01	63.65	0	4.1	6	0.71	166.24	147.48	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2023-04-13 14:00:00	N
1681398000	1.11549	2.13255	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.32	8	0.01	69.06	64.24	0	3.97	6	0.71	164.69	145.79	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2023-04-13 15:00:00	N
1681401600	1.08268	2.06693	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.31	8	0.01	69.13	64.27	0	3.91	6	0.71	164.24	145.15	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2023-04-13 16:00:00	N
1681405200	1.11549	2.09974	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.28	8	0.0	68.19	63.36	0	3.95	6	0.71	164.94	145.68	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2023-04-13 17:00:00	N
1681408800	1.1811	2.16535	Thigh to waist	0.18	10	0.03	84.83	81.18	0	0.26	8	0.0	66.97	62.68	0	4.04	6	0.75	166.63	147.33	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2023-04-13 18:00:00	N
1681412400	1.1811	2.19816	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.32	9	0.02	74.74	68.42	0	4.05	6	0.68	166.91	147.66	0	0.0	0	0.0	0.0	0.0	0	0.34	11	0.1	116.77	113.34	0	0.0	0	0.0	0.0	0.0	0	2023-04-13 19:00:00	N
1681416000	1.14829	2.13255	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.31	9	0.02	75.02	68.64	0	3.99	6	0.68	165.55	146.33	0	0.0	0	0.0	0.0	0.0	0	0.35	11	0.1	116.66	113.27	0	0.0	0	0.0	0.0	0.0	0	2023-04-13 20:00:00	N
1681419600	1.08268	2.09974	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.31	9	0.01	76.53	69.73	0	0.0	0	0.0	0.0	0.0	0	1.82	5	0.24	225.21	215.25	0	0.35	11	0.09	116.65	113.27	0	3.44	6	0.53	148.61	135.84	0	2023-04-13 21:00:00	N
1681423200	1.04987	2.03412	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.3	9	0.01	76.76	69.85	0	0.0	0	0.0	0.0	0.0	0	1.74	5	0.23	225.33	215.47	0	0.37	11	0.1	117.89	114.14	0	3.39	6	0.53	147.99	135.18	0	2023-04-13 22:00:00	N
1681426800	1.01706	2.00131	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.28	9	0.01	75.8	69.13	0	0.0	0	0.0	0.0	0.0	0	1.69	5	0.23	224.76	215.04	0	0.41	11	0.1	113.56	106.94	0	3.36	6	0.52	147.39	134.6	0	2023-04-13 23:00:00	N
1681430400	0.98425	1.9685	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.27	9	0.02	76.41	69.7	0	3.74	6	0.66	160.71	141.9	0	0.0	0	0.0	0.0	0.0	0	0.41	11	0.11	113.73	107.25	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 00:00:00	Y
1681434000	0.98425	2.00131	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.26	9	0.01	74.9	68.64	0	0.0	0	0.0	0.0	0.0	0	1.63	5	0.23	223.99	214.57	0	0.41	11	0.11	113.67	107.3	0	3.35	6	0.53	146.95	134.1	0	2023-04-14 01:00:00	N
1681437600	0.98425	1.9685	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.23	9	0.01	75.5	68.95	0	0.0	0	0.0	0.0	0.0	0	1.59	5	0.22	223.71	214.36	0	0.42	11	0.11	113.57	107.26	0	3.35	6	0.53	146.57	133.7	0	2023-04-14 02:00:00	Y
1681441200	0.91864	1.9357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.2	9	0.0	71.46	65.91	0	3.68	6	0.66	157.87	139.55	0	0.0	0	0.0	0.0	0.0	0	0.43	11	0.12	113.18	106.76	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 03:00:00	Y
1681444800	0.88583	1.90289	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.2	9	0.0	71.2	65.5	0	3.66	6	0.66	156.92	138.82	0	0.0	0	0.0	0.0	0.0	0	0.44	11	0.12	112.66	106.06	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 04:00:00	Y
1681448400	0.88583	1.87008	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.18	9	0.0	68.44	63.36	0	3.63	6	0.66	156.01	138.14	0	0.0	0	0.0	0.0	0.0	0	0.45	11	0.12	111.84	104.77	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 05:00:00	Y
1681452000	0.85302	1.87008	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.18	9	0.0	69.42	64.21	0	3.59	6	0.66	155.34	137.68	0	0.0	0	0.0	0.0	0.0	0	0.47	11	0.12	111.62	104.73	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 06:00:00	Y
1681455600	0.82021	1.83727	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.21	9	0.01	76.11	69.53	0	3.55	6	0.65	154.67	137.22	0	0.0	0	0.0	0.0	0.0	0	0.46	11	0.12	112.33	105.61	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 07:00:00	Y
1681459200	0.7874	1.80446	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.51	6	0.61	154.04	136.65	0	0.0	0	0.0	0.0	0.0	0	0.47	11	0.11	112.2	105.43	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 08:00:00	Y
1681462800	0.7874	1.77165	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.46	6	0.61	153.68	136.45	0	0.0	0	0.0	0.0	0.0	0	0.47	11	0.11	111.75	104.7	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 09:00:00	Y
1681466400	0.75459	1.77165	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.42	6	0.61	153.69	136.65	0	0.0	0	0.0	0.0	0.0	0	0.48	11	0.12	111.43	104.32	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 10:00:00	Y
1681470000	0.75459	1.73885	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.4	6	0.61	153.55	136.66	0	0.0	0	0.0	0.0	0.0	0	0.48	11	0.12	111.62	104.59	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 11:00:00	Y
1681473600	0.75459	1.73885	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.39	6	0.61	153.54	136.81	0	0.0	0	0.0	0.0	0.0	0	0.47	11	0.12	111.67	104.66	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 12:00:00	Y
1681477200	0.75459	1.77165	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.41	6	0.61	153.49	136.99	0	0.0	0	0.0	0.0	0.0	0	0.47	11	0.11	111.78	104.77	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 13:00:00	Y
1681480800	0.7874	1.80446	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.44	6	0.62	153.54	137.3	0	0.0	0	0.0	0.0	0.0	0	0.45	11	0.11	110.57	103.79	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 14:00:00	Y
1681484400	0.85302	1.87008	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.5	6	0.62	153.64	137.72	0	0.0	0	0.0	0.0	0.0	0	0.44	11	0.11	112.13	104.88	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 15:00:00	Y
1681488000	0.91864	1.9357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.57	6	0.63	153.79	138.23	0	0.0	0	0.0	0.0	0.0	0	0.43	11	0.1	108.8	100.54	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 16:00:00	Y
1681491600	0.98425	2.00131	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.66	6	0.64	153.93	138.76	0	0.0	0	0.0	0.0	0.0	0	0.43	11	0.1	109.09	100.88	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 17:00:00	N
1681495200	1.08268	2.06693	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.75	7	0.64	154.08	139.28	1	0.0	0	0.0	0.0	0.0	0	0.42	11	0.1	109.01	100.67	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 18:00:00	N
1681498800	1.11549	2.13255	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.82	7	0.65	154.04	139.56	1	0.0	0	0.0	0.0	0.0	0	0.42	11	0.1	108.45	99.98	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 19:00:00	N
1681502400	1.14829	2.16535	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.86	7	0.65	153.87	139.59	1	0.0	0	0.0	0.0	0.0	0	0.41	11	0.1	108.69	100.34	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 20:00:00	N
1681506000	1.14829	2.16535	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.86	7	0.65	153.47	139.3	1	0.0	0	0.0	0.0	0.0	0	0.4	11	0.09	109.59	101.43	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 21:00:00	N
1681509600	1.14829	2.13255	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.83	7	0.65	152.94	138.79	1	0.0	0	0.0	0.0	0.0	0	0.4	11	0.09	109.33	101.12	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 22:00:00	N
1681513200	1.11549	2.09974	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.79	7	0.65	152.16	137.98	1	0.0	0	0.0	0.0	0.0	0	0.39	11	0.09	109.83	101.54	0	0.0	0	0.0	0.0	0.0	0	2023-04-14 23:00:00	N
1681516800	1.04987	2.06693	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.73	7	0.65	151.32	137.12	1	0.0	0	0.0	0.0	0.0	0	0.39	11	0.09	109.8	101.47	0	0.0	0	0.0	0.0	0.0	0	2023-04-15 00:00:00	N
1681520400	1.01706	2.03412	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.71	7	0.66	149.99	135.72	1	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2023-04-15 01:00:00	N
1681524000	0.98425	2.00131	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.65	7	0.66	149.14	134.9	1	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2023-04-15 02:00:00	N
1681527600	0.95144	1.9685	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.61	7	0.66	148.18	134.02	1	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2023-04-15 03:00:00	Y
